symbol,name,trade_date,direction,entry_time,entry_price,exit_time,exit_price,exit_reason,pnl_pct,pnl_gross,commission_entry,commission_exit,slippage_entry,slippage_exit,pnl_net,position_size,notional,gap_pct,atr_at_entry,confidence
RB,螺纹钢,2011-09-27,short,2011-09-27,4490.0,2011-09-27 00:45:00,4448.0,exit,0.009354120267260579,6300.0,67.35,66.72,150.0,150.0,5865.93,15,673500.0,0.020918599363346977,64.0714,0.6313
RB,螺纹钢,2011-09-29,long,2011-09-29,4293.0,2011-09-29 00:45:00,4298.0,exit,0.0011646866992778943,650.0,55.81,55.87,130.0,130.0,278.32,13,558090.0,-0.024982966159436747,72.9286,0.6724
RB,螺纹钢,2011-10-18,long,2011-10-18,4153.0,2011-10-18 00:45:00,4089.0,exit,-0.015410546592824464,-6400.0,41.53,40.89,100.0,100.0,-6682.42,10,415300.0,-0.005983724269985639,91.7143,0.6021
RB,螺纹钢,2011-12-15,long,2011-12-15,4104.0,2011-12-15 00:45:00,4124.0,exit,0.004873294346978557,4000.0,82.08,82.48,200.0,200.0,3435.44,20,820800.0,-0.011798699735131231,48.6429,0.6186
RB,螺纹钢,2012-01-04,short,2012-01-04,4235.0,2012-01-04 00:45:00,4159.0,exit,0.0179456906729634,19760.0,110.11,108.13,260.0,260.0,19021.76,26,1101100.0,0.0059382422802850355,37.0714,0.6362
RB,螺纹钢,2012-07-02,short,2012-07-02,4100.0,2012-07-02 00:45:00,4044.0,exit,0.013658536585365854,19040.0,139.4,137.5,340.0,340.0,18083.1,34,1394000.0,0.008114089009097615,29.3571,0.6361
RB,螺纹钢,2012-07-10,long,2012-07-10,4017.0,2012-07-10 00:45:00,3940.0,exit,-0.019168533731640527,-18480.0,96.41,94.56,240.0,240.0,-19150.97,24,964080.0,-0.008148148148148147,40.8571,0.6139
RB,螺纹钢,2012-07-23,long,2012-07-23,3700.0,2012-07-23 00:45:00,3694.0,exit,-0.0016216216216216215,-1140.0,70.3,70.19,190.0,190.0,-1660.49,19,703000.0,-0.013333333333333334,51.8571,0.6484
RB,螺纹钢,2012-08-24,long,2012-08-24,3527.0,2012-08-24 00:45:00,3509.0,exit,-0.005103487383045081,-4680.0,91.7,91.23,260.0,260.0,-5382.94,26,917020.0,-0.004234895539243365,37.7857,0.6151
RB,螺纹钢,2012-08-31,long,2012-08-31,3417.0,2012-08-31 00:45:00,3411.0,exit,-0.001755926251097454,-1200.0,68.34,68.22,200.0,200.0,-1736.56,20,683400.0,-0.005819028222286878,48.3571,0.6001
RB,螺纹钢,2012-09-03,long,2012-09-03,3390.0,2012-09-03 00:45:00,3351.0,exit,-0.011504424778761062,-7800.0,67.8,67.02,200.0,200.0,-8334.82,20,678000.0,-0.006156552330694811,49.8571,0.6105
RB,螺纹钢,2012-09-04,long,2012-09-04,3331.0,2012-09-04 00:45:00,3282.0,exit,-0.014710297208045632,-9310.0,63.29,62.36,190.0,190.0,-9815.65,19,632890.0,-0.005968367651447329,52.2143,0.6325
RB,螺纹钢,2012-09-06,long,2012-09-06,3217.0,2012-09-06 00:45:00,3271.0,exit,0.0167858253030774,9180.0,54.69,55.61,170.0,170.0,8729.7,17,546890.0,-0.0034076827757125155,58.7857,0.6056
RB,螺纹钢,2012-12-03,long,2012-12-03,3483.0,2012-12-03 00:45:00,3551.0,exit,0.01952339936836061,17000.0,87.08,88.78,250.0,250.0,16324.15,25,870750.0,-0.0034334763948497852,39.5,0.6203
RB,螺纹钢,2012-12-27,short,2012-12-27,3895.0,2012-12-27 00:45:00,3869.0,exit,0.006675224646983312,4420.0,66.22,65.77,170.0,170.0,3948.01,17,662150.0,0.004383702939659618,57.0714,0.61
RB,螺纹钢,2013-03-29,long,2013-03-29,3788.0,2013-03-29 00:45:00,3810.0,exit,0.005807814149947202,3080.0,53.03,53.34,140.0,140.0,2693.63,14,530320.0,-0.009414225941422594,70.9286,0.6164
RB,螺纹钢,2013-04-15,long,2013-04-15,3800.0,2013-04-15 00:45:00,3738.0,exit,-0.01631578947368421,-8680.0,53.2,52.33,140.0,140.0,-9065.53,14,532000.0,-0.009900990099009901,67.4286,0.6262
RB,螺纹钢,2013-04-16,long,2013-04-16,3680.0,2013-04-16 00:45:00,3750.0,exit,0.019021739130434784,9800.0,51.52,52.5,140.0,140.0,9415.98,14,515200.0,-0.015516318887105404,71.0,0.7032
RB,螺纹钢,2013-04-18,long,2013-04-18,3621.0,2013-04-18 00:45:00,3651.0,exit,0.008285004142502071,3900.0,47.07,47.46,130.0,130.0,3545.46,13,470730.0,-0.021086780210867802,76.7857,0.744
RB,螺纹钢,2013-06-20,long,2013-06-20,3512.0,2013-06-20 00:45:00,3482.0,exit,-0.008542141230068337,-5700.0,66.73,66.16,190.0,190.0,-6212.89,19,667280.0,-0.003970504821327283,52.5714,0.6217
RB,螺纹钢,2013-06-21,long,2013-06-21,3450.0,2013-06-21 00:45:00,3516.0,exit,0.019130434782608695,11220.0,58.65,59.77,170.0,170.0,10761.58,17,586500.0,-0.009190120620333142,56.0714,0.6346
RB,螺纹钢,2013-10-10,long,2013-10-10,3587.0,2013-10-10 00:45:00,3597.0,exit,0.0027878449958182324,2800.0,100.44,100.72,280.0,280.0,2038.85,28,1004360.0,-0.0069213732004429675,35.2857,0.636
RB,螺纹钢,2014-03-11,long,2014-03-11,3180.0,2014-03-11 00:45:00,3236.0,exit,0.01761006289308176,9520.0,54.06,55.01,170.0,170.0,9070.93,17,540600.0,-0.01272896615957777,58.3571,0.6334
RB,螺纹钢,2014-05-12,long,2014-05-12,3152.0,2014-05-12 00:45:00,3193.0,exit,0.01300761421319797,10660.0,81.95,83.02,260.0,260.0,9975.03,26,819520.0,-0.005050505050505051,38.0714,0.6228
RB,螺纹钢,2014-08-25,long,2014-08-25,2975.0,2014-08-25 00:45:00,2974.0,exit,-0.0003361344537815126,-390.0,116.02,115.99,390.0,390.0,-1402.01,39,1160250.0,-0.003683858004018754,25.5714,0.6189
RB,螺纹钢,2014-09-09,long,2014-09-09,2820.0,2014-09-09 00:45:00,2768.0,exit,-0.018439716312056736,-16120.0,87.42,85.81,310.0,310.0,-16913.23,31,874200.0,-0.004940014114326041,31.2857,0.6058
RB,螺纹钢,2014-11-21,long,2014-11-21,2423.0,2014-11-21 00:45:00,2448.0,exit,0.010317787866281469,6750.0,65.42,66.1,270.0,270.0,6078.48,27,654210.0,-0.006560065600656006,36.7857,0.6198
RB,螺纹钢,2014-11-28,long,2014-11-28,2522.0,2014-11-28 00:45:00,2548.0,exit,0.010309278350515464,6500.0,63.05,63.7,250.0,250.0,5873.25,25,630500.0,-0.00669554942890902,39.7143,0.6525
RB,螺纹钢,2014-12-01,long,2014-12-01,2529.0,2014-12-01 00:45:00,2521.0,exit,-0.0031633056544088573,-1920.0,60.7,60.5,240.0,240.0,-2521.2,24,606960.0,-0.007456828885400314,41.0,0.619
RB,螺纹钢,2015-02-26,long,2015-02-26,2486.0,2015-02-26 00:45:00,2505.0,exit,0.007642799678197908,6080.0,79.55,80.16,320.0,320.0,5280.29,32,795520.0,-0.01932938856015779,30.5714,0.643
RB,螺纹钢,2015-03-09,short,2015-03-09,2478.0,2015-03-09 00:45:00,2486.0,exit,-0.003228410008071025,-2160.0,66.91,67.12,270.0,270.0,-2834.03,27,669060.0,0.02481389578163772,36.1429,0.7019
RB,螺纹钢,2015-08-26,short,2015-08-26,1961.0,2015-08-26 00:45:00,1937.0,exit,0.01223865374808771,6720.0,54.91,54.24,280.0,280.0,6050.86,28,549080.0,0.014485256078634247,34.8571,0.6094
RB,螺纹钢,2015-09-08,long,2015-09-08,1920.0,2015-09-08 00:45:00,1949.0,exit,0.015104166666666667,7540.0,49.92,50.67,260.0,260.0,6919.41,26,499200.0,-0.025380710659898477,37.2857,0.6613
RB,螺纹钢,2015-09-29,long,2015-09-29,1852.0,2015-09-29 00:45:00,1833.0,exit,-0.010259179265658747,-7030.0,68.52,67.82,370.0,370.0,-7906.34,37,685240.0,-0.0037654653039268424,26.5714,0.6068
RB,螺纹钢,2016-01-04,short,2016-01-04,1821.0,2016-01-04 00:45:00,1777.0,exit,0.02416254805052169,12760.0,52.81,51.53,290.0,290.0,12075.66,29,528090.0,0.020739910313901346,34.2143,0.6622
RB,螺纹钢,2016-07-11,short,2016-07-11,2464.0,2016-07-11 00:45:00,2430.0,exit,0.013798701298701298,3740.0,27.1,26.73,110.0,110.0,3466.17,11,271040.0,0.007770961145194274,90.8571,0.6034
RB,螺纹钢,2016-09-19,long,2016-09-19,2200.0,2016-09-19 00:45:00,2239.0,exit,0.017727272727272727,6630.0,37.4,38.06,170.0,170.0,6214.54,17,374000.0,-0.022222222222222223,58.7857,0.6044
RB,螺纹钢,2017-05-04,long,2017-05-04,3120.0,2017-05-04 00:45:00,2924.714285714286,stop_loss,-0.06259157509157508,-19528.57,31.2,29.25,100.0,100.0,-19789.02,10,312000.0,-0.0035132545512615776,97.6429,0.6296
RB,螺纹钢,2018-07-24,short,2018-07-24,4024.0,2018-07-24 00:45:00,3983.0,exit,0.010188866799204771,6150.0,60.36,59.74,150.0,150.0,5729.9,15,603600.0,0.0032410870107205184,64.0,0.6046
